ncbi_gene_id,ensembl_gene_id,hgnc_symbol,gene_name,ucsc_id,alias
4745,ENSG00000165973,NELL1,NELL1,uc010rdo.4,IDH3GL
4747,ENSG00000277586,NEFL,NEFL,uc033bfe.3,CMT1F
4750,ENSG00000137601,NEK1,NEK1,uc315mtg.1,ALS24
4751,ENSG00000117650,NEK2,NEK2,uc001hir.4,HsPK21
4752,ENSG00000136098,NEK3,NEK3,uc058xgf.1,HSPK36
4753,ENSG00000184613,NELL2,NELL2,uc001rog.4,NRP2
4756,ENSG00000067141,NEO1,NEO1,uc059ldp.1,IGDCC2
4758,ENSG00000228691,NEU1,NEU1,,NANH
4759,ENSG00000115488,NEU2,NEU2,uc010zmn.2,SIAL2
4760,ENSG00000162992,NEUROD1,NEUROD1,uc289ewi.1,BETA2
4761,ENSG00000171532,NEUROD2,NEUROD2,uc060erd.1,DEE72
4762,ENSG00000181965,NEUROG1,NEUROG1,uc003lax.4,AKA
4763,ENSG00000196712,NF1,NF1,uc002hge.4,NFNS
4771,ENSG00000186575,NF2,NF2,uc003agi.5,ACN
4772,ENSG00000131196,NFATC1,NFATC1,uc002lnd.4,NF-ATC
4773,ENSG00000101096,NFATC2,NFATC2,uc002xwc.5,JCOSL
4774,ENSG00000162599,NFIA,NFIA,uc057hbg.1,BRMUTD
4775,ENSG00000072736,NFATC3,NFATC3,uc010vkl.3,NF-AT4c
4776,ENSG00000285485,NFATC4,NFATC4,,NF-AT3
4778,ENSG00000123405,NFE2,NFE2,uc001sfq.5,NF-E2
4779,ENSG00000082641,NFE2L1,NFE2L1,uc060gtl.1,LCR-F1
4780,ENSG00000116044,NFE2L2,NFE2L2,uc316crx.1,HEBP1
4781,ENSG00000147862,NFIB,NFIB,uc003zld.4,CTF
4782,ENSG00000141905,NFIC,NFIC,uc285phg.1,CTF
4783,ENSG00000165030,NFIL3,NFIL3,,E4BP4
4784,ENSG00000008441,NFIX,NFIX,uc060ugi.2,CTF
4790,ENSG00000109320,NFKB1,NFKB1,uc062yok.2,CVID12
4791,ENSG00000077150,NFKB2,NFKB2,uc057vpl.1,CVID10
4792,ENSG00000100906,NFKBIA,NFKBIA,uc316auw.1,EDAID2
4793,ENSG00000282905,NFKBIB,NFKBIB,,IKBB
4794,ENSG00000146232,NFKBIE,NFKBIE,uc063ovz.3,IKBE
4795,ENSG00000236346,NFKBIL1,NFKBIL1,,IKBL
4796,ENSG00000160949,TONSL,TONSL,uc064rmz.1,IKBR
4798,ENSG00000170322,NFRKB,NFRKB,uc058jbv.1,INO80G
4799,ENSG00000086102,NFX1,NFX1,uc003zsq.5,NFX2
4800,ENSG00000001167,NFYA,NFYA,uc003opo.5,CBF-A
4801,ENSG00000120837,NFYB,NFYB,uc001tkl.3,CBF-A
4802,ENSG00000066136,NFYC,NFYC,uc057fgf.1,CBF-C
4803,ENSG00000134259,NGF,NGF,uc288prq.2,Beta-NGF
4804,ENSG00000064300,NGFR,NGFR,uc002ioz.6,CD271
4807,ENSG00000171786,NHLH1,NHLH1,uc001fwa.4,HEN1
4808,ENSG00000177551,NHLH2,NHLH2,uc001efy.4,HEN2
4809,ENSG00000100138,SNU13,SNU13,uc285tiw.1,15.5K
4810,ENSG00000188158,NHS,NHS,uc288qbp.1,CTRCT40
4811,ENSG00000116962,NID1,NID1,uc009xgd.4,NID
4814,ENSG00000131669,NINJ1,NINJ1,uc004atg.5,NIN1
4815,ENSG00000171840,NINJ2,NINJ2,uc001qil.6,NINJ2
4817,ENSG00000158793,NIT1,NIT1,uc057mnl.1,NIT1
4818,ENSG00000105374,NKG7,NKG7,uc061bxf.1,GIG1
4820,ENSG00000114857,NKTR,NKTR,uc062iqd.1,CypNK
4821,ENSG00000125820,NKX2-2,NKX2-2,uc002wsi.5,NKX2.2
4824,ENSG00000167034,NKX3-1,NKX3-1,uc011kzx.4,BAPX2
4825,ENSG00000163623,NKX6-1,NKX6-1,uc003hpa.3,NKX6.1
4826,ENSG00000053438,NNAT,NNAT,uc002xhe.5,Peg5
4828,ENSG00000291631,NMB,NMB,,NMB
4829,ENSG00000135577,NMBR,NMBR,uc063rxr.1,BB1
4830,ENSG00000239672,NME1,NME1,uc002iti.4,AWD
4831,ENSG00000243678,NME2,NME2,uc002itl.3,NDKB
4832,ENSG00000103024,NME3,NME3,uc002cmm.5,DR-nm23
4833,ENSG00000103202,NME4,NME4,uc032dnd.2,NDPK-D
4835,ENSG00000124588,NQO2,NQO2,uc063lli.1,DHQV
4836,ENSG00000136448,NMT1,NMT1,uc288txv.1,HsNMT1
4837,ENSG00000166741,NNMT,NNMT,uc058hnf.1,NNMT
4838,ENSG00000156574,NODAL,NODAL,uc001jrc.4,HTX5
4839,ENSG00000111641,NOP2,NOP2,uc058kgr.1,NOL1
4841,ENSG00000147140,NONO,NONO,uc288rsz.1,MRXS34
4842,ENSG00000089250,NOS1,NOS1,uc001twm.4,IHPS1
4843,ENSG00000007171,NOS2,NOS2,uc002gzu.5,HEP-NOS
4846,ENSG00000164867,NOS3,NOS3,uc003wif.5,ECNOS
4848,ENSG00000111596,CNOT2,CNOT2,uc058qvr.1,CDC36
4849,ENSG00000275979,CNOT3,CNOT3,,IDDSADF
4850,ENSG00000080802,CNOT4,CNOT4,uc011kpz.3,CLONE243
4851,ENSG00000148400,NOTCH1,NOTCH1,uc289bip.1,AOS5
4852,ENSG00000122585,NPY,NPY,uc064cby.1,PYY4
4853,ENSG00000134250,NOTCH2,NOTCH2,uc001eik.5,AGS2
4854,ENSG00000074181,NOTCH3,NOTCH3,uc002nan.5,CADASIL
4855,ENSG00000238196,NOTCH4,NOTCH4,,INT3
4856,ENSG00000136999,CCN3,CCN3,uc003yoq.4,IBP-9
4857,ENSG00000139910,NOVA1,NOVA1,uc001wpy.5,Nova-1
4858,ENSG00000104967,NOVA2,NOVA2,uc002pdv.4,ANOVA
4860,ENSG00000291814,PNP,PNP,,NP
4861,ENSG00000130751,NPAS1,NPAS1,uc002pfw.5,MOP5
4862,ENSG00000170485,NPAS2,NPAS2,uc002tap.3,MOP4
4863,ENSG00000149308,NPAT,NPAT,uc001pjz.7,E14
4864,ENSG00000141458,NPC1,NPC1,uc060nyd.1,NPC
4867,ENSG00000144061,NPHP1,NPHP1,uc002tfl.6,JBTS4
4868,ENSG00000161270,NPHS1,NPHS1,uc002oby.5,CNF
4869,ENSG00000181163,NPM1,NPM1,uc032vtc.2,B23
4878,ENSG00000175206,NPPA,NPPA,uc001ati.4,ANF
4879,ENSG00000120937,NPPB,NPPB,uc001atj.5,BNP
4880,ENSG00000163273,NPPC,NPPC,uc002vsl.4,CNP
4881,ENSG00000169418,NPR1,NPR1,uc001fcs.6,ANPRA
4882,ENSG00000159899,NPR2,NPR2,uc315npf.1,AMD1
4883,ENSG00000113389,NPR3,NPR3,uc063ctz.1,ANP-C
4884,ENSG00000171246,NPTX1,NPTX1,uc002jyp.3,NP1
4885,ENSG00000106236,NPTX2,NPTX2,uc003upl.4,NARP
4886,ENSG00000164128,NPY1R,NPY1R,uc003iqm.4,NPY1-R
4887,ENSG00000185149,NPY2R,NPY2R,uc003ioq.4,NPY2-R
4888,ENSG00000293504,,NPY6R,uc286xdm.2,NPY1RL
4889,ENSG00000164129,NPY5R,NPY5R,uc003iqn.4,NPY5-R
4891,ENSG00000110911,SLC11A2,SLC11A2,uc058nyz.1,AHMIO1
4892,ENSG00000197893,NRAP,NRAP,uc057wbq.1,N-RAP
4893,ENSG00000213281,NRAS,NRAS,uc009wgu.5,ALPS4
4897,ENSG00000091129,NRCAM,NRCAM,uc003vez.4,NEDNMS
4898,ENSG00000078618,NRDC,NRDC,uc057gml.1,NRD1
4899,ENSG00000106459,NRF1,NRF1,uc003voz.5,ALPHA-PAL
4900,ENSG00000154146,NRGN,NRGN,uc001qaq.4,RC3
4901,ENSG00000285493,NRL,NRL,,D14S46E
4902,ENSG00000171119,NRTN,NRTN,uc002mde.5,NTN
4904,ENSG00000065978,YBX1,YBX1,uc001chs.5,BP-8
4905,ENSG00000278174,NSF,NSF,,DEE96
4907,ENSG00000135318,NT5E,NT5E,uc010kbr.3,CALJA
4908,ENSG00000185652,NTF3,NTF3,uc058kbe.1,HDNF
4909,ENSG00000225950,NTF4,NTF4,uc315yeo.1,GLC10
4913,ENSG00000065057,NTHL1,NTHL1,uc002col.1,FAP3
4914,ENSG00000198400,NTRK1,NTRK1,uc288nng.2,MTC
4915,ENSG00000148053,NTRK2,NTRK2,uc315qph.1,DEE58
4916,ENSG00000140538,NTRK3,NTRK3,uc059mwb.2,GP145-TrkC
4917,ENSG00000162068,NTN3,NTN3,uc002cqj.4,NTN2L
4919,ENSG00000185483,ROR1,ROR1,uc001dbj.5,NTRKR1
4920,ENSG00000169071,ROR2,ROR2,uc004ari.1,BDB
4921,ENSG00000162733,DDR2,DDR2,uc057muz.2,MIG20a
4922,ENSG00000133636,NTS,NTS,uc058rmr.1,NMN-125
4923,ENSG00000101188,NTSR1,NTSR1,uc002ydf.4,NTR
4924,ENSG00000104805,NUCB1,NUCB1,uc061axi.2,CALNUC
4925,ENSG00000070081,NUCB2,NUCB2,uc057zlx.1,HEL-S-109
4926,ENSG00000137497,NUMA1,NUMA1,uc058exf.1,NMP-22
4927,ENSG00000108559,NUP88,NUP88,uc316ejd.1,FADS4
4928,ENSG00000110713,NUP98,NUP98,uc057ycp.1,ADIR2
4929,ENSG00000153234,NR4A2,NR4A2,uc002tyz.6,HZF-3
4931,ENSG00000143748,NVL,NVL,uc057ptw.1,NVL2
4935,ENSG00000101850,GPR143,GPR143,uc004cst.4,NYS6
4938,ENSG00000089127,OAS1,OAS1,uc289ama.1,E18/E16
4939,ENSG00000111335,OAS2,OAS2,uc001tuj.4,OAS2
4940,ENSG00000111331,OAS3,OAS3,uc288zxn.1,p100
4942,ENSG00000065154,OAT,OAT,uc001lhp.5,GACR
4943,ENSG00000068354,TBC1D25,TBC1D25,uc004dka.3,MG81
4946,ENSG00000104904,OAZ1,OAZ1,uc060rjp.1,AZ1
4947,ENSG00000180304,OAZ2,OAZ2,uc002ano.3,AZ2
4948,ENSG00000277361,OCA2,OCA2,,BEY
4951,ENSG00000135175,OCM2,OCM2,uc003upc.5,OCM
4952,ENSG00000122126,OCRL,OCRL,uc065bbc.1,DENT2
4953,ENSG00000115758,ODC1,ODC1,uc061gqm.2,BABS
4956,ENSG00000155087,ODF1,ODF1,uc003ykt.4,CT133
4957,ENSG00000136811,ODF2,ODF2,uc064wel.1,CT134
4958,ENSG00000127083,OMD,OMD,uc004asd.6,OSAD
4967,ENSG00000105953,OGDH,OGDH,uc011kby.3,AKGDH
4968,ENSG00000114026,OGG1,OGG1,uc003bsj.4,HMMH
4969,ENSG00000106809,OGN,OGN,uc004asa.5,OG
4973,ENSG00000173391,OLR1,OLR1,uc001qxo.3,CLEC8A
4974,ENSG00000291720,OMG,OMG,,OMGP
4975,ENSG00000254550,OMP,OMP,uc010rsk.2,OMP
4976,ENSG00000198836,OPA1,OPA1,uc285utx.1,BERHS
4978,ENSG00000183715,OPCML,OPCML,uc001qgs.4,IGLON1
4982,ENSG00000164761,TNFRSF11B,TNFRSF11B,uc003yon.6,OCIF
4983,ENSG00000079482,OPHN1,OPHN1,uc289bcf.1,ARHGAP41
4985,ENSG00000116329,OPRD1,OPRD1,uc001brf.3,DOP
4986,ENSG00000082556,OPRK1,OPRK1,uc003xri.4,K-OR-1
4987,ENSG00000277044,OPRL1,OPRL1,,KOR-3
4988,ENSG00000112038,OPRM1,OPRM1,uc063sjy.1,LMOR
4990,ENSG00000184302,SIX6,SIX6,uc001xfa.6,MCOPCT2
4991,ENSG00000184166,OR1D2,OR1D2,uc285nuh.1,OLFR1
4992,ENSG00000168124,OR1F1,OR1F1,uc287jhm.1,OLFMF
4993,ENSG00000168158,OR2C1,OR2C1,uc002cuw.3,OLFmf3
4994,ENSG00000180090,OR3A1,OR3A1,uc002fvh.2,OLFRA03
4995,ENSG00000221882,OR3A2,OR3A2,uc059zph.3,OLFRA04
4998,ENSG00000085840,ORC1,ORC1,uc001ctt.5,HSORC1
4999,ENSG00000115942,ORC2,ORC2,uc002uwr.5,ORC2L
5000,ENSG00000115947,ORC4,ORC4,uc002twi.5,ORC4L
5001,ENSG00000164815,ORC5,ORC5,uc003vcb.4,ORC5L
5002,ENSG00000276130,SLC22A18,SLC22A18,,BWR1A
5003,ENSG00000274454,SLC22A18AS,SLC22A18AS,,BWR1B
5004,ENSG00000229314,ORM1,ORM1,uc004bik.6,A1AG1
5005,ENSG00000228278,ORM2,ORM2,uc004bil.6,AGP-B
5007,ENSG00000110048,OSBP,OSBP,uc001noc.2,OSBP1
5008,ENSG00000099985,OSM,OSM,uc003ahb.5,OSM
5009,ENSG00000036473,OTC,OTC,uc004def.6,OCTD
5010,ENSG00000013297,CLDN11,CLDN11,uc003fgx.5,HLD22
5013,ENSG00000115507,OTX1,OTX1,uc021vim.2,OTX1
5015,ENSG00000165588,OTX2,OTX2,uc001xcq.6,CPHD6
5016,ENSG00000085465,OVGP1,OVGP1,uc001eba.5,CHIT5
5017,ENSG00000172818,OVOL1,OVOL1,uc001ofp.5,HOVO1
5018,ENSG00000155463,OXA1L,OXA1L,uc001wgn.2,OXA1
5019,ENSG00000083720,OXCT1,OXCT1,uc003jmn.5,OXCT
5020,ENSG00000101405,OXT,OXT,uc002wht.2,OT
5021,ENSG00000180914,OXTR,OXTR,uc003brc.5,OT-R
5023,ENSG00000108405,P2RX1,P2RX1,uc059zrm.1,P2X1
5024,ENSG00000109991,P2RX3,P2RX3,uc001nju.5,P2X3
5025,ENSG00000135124,P2RX4,P2RX4,uc031qjt.2,P2X4
5026,ENSG00000083454,P2RX5,P2RX5,uc059zqq.1,LRH-1
5027,ENSG00000089041,P2RX7,P2RX7,uc058ufe.1,P2X7
5028,ENSG00000169860,P2RY1,P2RY1,uc003ezq.5,P2Y1
5029,ENSG00000175591,P2RY2,P2RY2,uc001otj.6,HP2U
5030,ENSG00000186912,P2RY4,P2RY4,uc004dxz.3,NRU
5031,ENSG00000171631,P2RY6,P2RY6,uc001otn.6,P2Y6
5032,ENSG00000244165,P2RY11,P2RY11,uc002mnc.5,P2Y11
5033,ENSG00000122884,P4HA1,P4HA1,uc001jtg.4,P4HA
5034,ENSG00000185624,P4HB,P4HB,uc289ahy.1,CLCRP1
5036,ENSG00000170515,PA2G4,PA2G4,uc058phh.1,EBP1
5037,ENSG00000089220,PEBP1,PEBP1,uc001twu.3,HCNP
5042,ENSG00000151846,PABPC3,PABPC3,uc001upy.5,PABP3
5045,ENSG00000140564,FURIN,FURIN,uc002bpu.3,FUR
5046,ENSG00000140479,PCSK6,PCSK6,uc288qmt.1,PACE4
5047,ENSG00000122133,PAEP,PAEP,uc064wzf.1,GD
5048,ENSG00000007168,PAFAH1B1,PAFAH1B1,uc002fuw.6,LIS1
5049,ENSG00000168092,PAFAH1B2,PAFAH1B2,uc021qqv.2,HEL-S-303
5050,ENSG00000079462,PAFAH1B3,PAFAH1B3,uc002otg.4,PAFAHG
5051,ENSG00000158006,PAFAH2,PAFAH2,uc001bld.5,HSD-PLA2
5052,ENSG00000117450,PRDX1,PRDX1,uc057fzw.2,MSP23
5053,ENSG00000171759,PAH,PAH,uc001tjq.3,PH
5054,ENSG00000106366,SERPINE1,SERPINE1,uc003uxt.5,PAI
5055,ENSG00000197632,SERPINB2,SERPINB2,uc060pwh.1,HsT1201
5058,ENSG00000149269,PAK1,PAK1,uc001oyh.6,IDDMSSD
5062,ENSG00000180370,PAK2,PAK2,uc003fwy.4,KNO2
5063,ENSG00000077264,PAK3,PAK3,uc010npu.2,ARA
5064,ENSG00000099864,PALM,PALM,uc002lpn.3,PALM1
5066,ENSG00000145730,PAM,PAM,uc063ftg.1,PAL
5067,ENSG00000113805,CNTN3,CNTN3,uc003dpm.3,BIG-1
5068,ENSG00000172016,REG3A,REG3A,uc002sof.3,HIP
5069,ENSG00000182752,PAPPA,PAPPA,uc004bjn.5,ASBABP2
5071,ENSG00000185345,PRKN,PRKN,uc003qtx.6,AR-JP
5073,ENSG00000274829,PARN,PARN,,DAN
5074,ENSG00000177425,PAWR,PAWR,uc058rhc.1,PAR4
5075,ENSG00000125813,PAX1,PAX1,uc002wsj.4,HUP48
5076,ENSG00000075891,PAX2,PAX2,uc316vpo.1,FSGS7
5077,ENSG00000135903,PAX3,PAX3,uc002vmt.3,CDHS
5078,ENSG00000106331,PAX4,PAX4,uc010lld.1,KPD
5079,ENSG00000196092,PAX5,PAX5,uc003zzo.4,ALL3
5080,ENSG00000007372,PAX6,PAX6,uc285ixa.2,AN
5081,ENSG00000009709,PAX7,PAX7,uc010oct.4,CMYO19
5082,ENSG00000136940,PDCL,PDCL,uc064vni.1,PhLP
5083,ENSG00000198807,PAX9,PAX9,uc059axk.1,STHAG3
5087,ENSG00000185630,PBX1,PBX1,uc057mwy.1,CAKUHED
5089,ENSG00000225987,PBX2,PBX2,,G17
5090,ENSG00000167081,PBX3,PBX3,uc064vso.1,PBX3
5091,ENSG00000173599,PC,PC,uc058ebs.2,PCB
5092,ENSG00000166228,PCBD1,PCBD1,uc057tvw.1,DCOH
5093,ENSG00000169564,PCBP1,PCBP1,uc002sgf.5,HEL-S-85
5094,ENSG00000197111,PCBP2,PCBP2,uc001sdd.5,HNRNPE2
5095,ENSG00000175198,PCCA,PCCA,uc001voo.5,PCCA
5096,ENSG00000114054,PCCB,PCCB,uc003eqy.4,PCCB
5097,ENSG00000156453,PCDH1,PCDH1,uc003llp.5,PC42
5098,ENSG00000240184,PCDHGC3,PCDHGC3,uc003lku.2,PC43
5099,ENSG00000169851,PCDH7,PCDH7,uc062vuw.2,BH-Pcdh
5100,ENSG00000136099,PCDH8,PCDH8,uc001vhi.4,ARCADLIN
5101,ENSG00000184226,PCDH9,PCDH9,uc001vik.5,PCDH9
5104,ENSG00000188488,SERPINA5,SERPINA5,uc059esz.1,PAI-3
5105,ENSG00000124253,PCK1,PCK1,uc061xyq.1,PCKDC
5106,ENSG00000285241,PCK2,PCK2,,PEPCK
5108,ENSG00000078674,PCM1,PCM1,uc064kpu.2,PTC4
5110,ENSG00000120265,PCMT1,PCMT1,uc063sfd.2,PIMT
5111,ENSG00000132646,PCNA,PCNA,uc002wlp.5,ATLD2
5116,ENSG00000160299,PCNT,PCNT,uc062azx.2,KEN
5118,ENSG00000106333,PCOLCE,PCOLCE,uc003uvo.6,PCPE
5119,ENSG00000131165,CHMP1A,CHMP1A,uc288qao.1,CHMP1
5121,ENSG00000183036,PCP4,PCP4,uc002yyp.5,PEP-19
5122,ENSG00000175426,PCSK1,PCSK1,uc003kls.4,BMIQ12
5125,ENSG00000099139,PCSK5,PCSK5,uc004akc.2,PC5
5126,ENSG00000125851,PCSK2,PCSK2,uc002wpl.4,NEC 2
5127,ENSG00000102225,CDK16,CDK16,uc064yud.1,PCTAIRE
5128,ENSG00000059758,CDK17,CDK17,uc001tep.4,PCTAIRE2
5129,ENSG00000117266,CDK18,CDK18,uc057oti.1,PCTAIRE
5130,ENSG00000161217,PCYT1A,PCYT1A,uc062rzx.1,CCTA
5132,ENSG00000116703,PDC,PDC,uc001gsa.6,MEKA
5133,ENSG00000276977,PDCD1,PDCD1,,CD279
5134,ENSG00000071994,PDCD2,PDCD2,uc003qxw.5,RP8
5136,ENSG00000115252,PDE1A,PDE1A,uc061qjs.2,CAM-PDE 1A
5137,ENSG00000154678,PDE1C,PDE1C,uc003tcm.4,DFNA74
5138,ENSG00000186642,PDE2A,PDE2A,uc010rrc.4,CGS-PDE
5139,ENSG00000172572,PDE3A,PDE3A,uc001reh.4,CGI-PDE
5140,ENSG00000152270,PDE3B,PDE3B,uc001mln.5,HcGIP1
5141,ENSG00000065989,PDE4A,PDE4A,uc021uow.2,DPDE2
5142,ENSG00000184588,PDE4B,PDE4B,uc001dcn.4,DPDE4
5143,ENSG00000285188,,PDE4C,uc002nil.4,DPDE1
5144,ENSG00000113448,PDE4D,PDE4D,uc003jrz.6,ACRDYS2
5145,ENSG00000132915,PDE6A,PDE6A,uc003lrg.5,CGPR-A
5146,ENSG00000095464,PDE6C,PDE6C,uc001kiu.6,ACHM5
5147,ENSG00000156973,PDE6D,PDE6D,uc002vse.3,JBTS22
5148,ENSG00000185527,PDE6G,PDE6G,uc002kay.5,PDEG
5149,ENSG00000139053,PDE6H,PDE6H,uc001rcr.6,ACHM6
5150,ENSG00000205268,PDE7A,PDE7A,uc003xvq.5,HCP1
5151,ENSG00000073417,PDE8A,PDE8A,uc002blh.4,HsT19550
5152,ENSG00000160191,PDE9A,PDE9A,uc002zbm.5,HSPDE9A2
5153,ENSG00000123360,PDE1B,PDE1B,uc001sgd.4,HEL-S-79p
5154,ENSG00000197461,PDGFA,PDGFA,uc003sis.5,PDGF-A
5155,ENSG00000100311,PDGFB,PDGFB,uc003axf.5,IBGC5
5156,ENSG00000134853,PDGFRA,PDGFRA,uc003hal.4,CD140A
5157,ENSG00000104213,PDGFRL,PDGFRL,uc003wxr.3,PDGRL
5158,ENSG00000133256,PDE6B,PDE6B,uc003gap.5,CSNB3
5159,ENSG00000113721,PDGFRB,PDGFRB,uc003lro.5,CD140B
5160,ENSG00000131828,PDHA1,PDHA1,uc011mjd.3,E1alpha
5161,ENSG00000163114,PDHA2,PDHA2,uc003htr.6,PDHAL
5162,ENSG00000168291,PDHB,PDHB,uc003dkf.5,E1beta
5163,ENSG00000152256,PDK1,PDK1,uc061psg.1,PDK1
5164,ENSG00000005882,PDK2,PDK2,uc002iqb.4,PDHK2
5165,ENSG00000067992,PDK3,PDK3,uc064yju.2,CMTX6
5166,ENSG00000004799,PDK4,PDK4,uc003uoa.5,PDK4
5167,ENSG00000197594,ENPP1,ENPP1,uc063rke.1,ARHR2
5168,ENSG00000136960,ENPP2,ENPP2,uc003yos.3,ATX
5169,ENSG00000154269,ENPP3,ENPP3,uc063rjy.1,B10
5170,ENSG00000140992,PDPK1,PDPK1,uc059pnp.1,PDK1
5172,ENSG00000091137,SLC26A4,SLC26A4,uc285zxc.2,DFNB4
5173,ENSG00000101327,PDYN,PDYN,uc021vzs.2,ADCA
5174,ENSG00000174827,PDZK1,PDZK1,uc010oza.3,CAP70
5175,ENSG00000261371,PECAM1,PECAM1,uc032fos.3,CD31
5176,ENSG00000282307,SERPINF1,SERPINF1,,EPC-1
5178,ENSG00000198300,PEG3,PEG3,uc285pte.1,PW1
5179,ENSG00000181195,PENK,PENK,uc064mzf.1,PE
5184,ENSG00000124299,PEPD,PEPD,uc060wtx.1,PROLIDASE
5187,ENSG00000179094,PER1,PER1,uc060ayk.1,PER
5188,ENSG00000059691,GATB,GATB,uc003iml.6,COXPD41
5189,ENSG00000127980,PEX1,PEX1,uc011khs.3,HMLR1
5190,ENSG00000124587,PEX6,PEX6,uc003otf.5,HMLR2
5191,ENSG00000112357,PEX7,PEX7,uc063rtk.2,PBD9B
5192,ENSG00000157911,PEX10,PEX10,uc001ajg.5,NALD
5193,ENSG00000108733,PEX12,PEX12,uc002hjp.5,PAF-3
5194,ENSG00000162928,PEX13,PEX13,uc061jls.1,NALD
5195,ENSG00000142655,PEX14,PEX14,uc057cdc.1,NAPP2
5196,ENSG00000163737,PF4,PF4,uc003hhi.5,CXCL4
5197,ENSG00000109272,PF4V1,PF4V1,uc003hhg.3,CXCL4L1
5198,ENSG00000178921,PFAS,PFAS,uc060azy.1,FGAMS
5199,ENSG00000126759,CFP,CFP,uc286cym.1,BFD
5201,ENSG00000113068,PFDN1,PFDN1,uc003lff.3,PDF
5202,ENSG00000143256,PFDN2,PFDN2,uc057mnk.1,PFD2
5203,ENSG00000101132,PFDN4,PFDN4,uc002xwx.5,C1
5204,ENSG00000291834,PFDN5,PFDN5,,MM-1
5205,ENSG00000081923,ATP8B1,ATP8B1,uc060pni.3,ATPIC
5207,ENSG00000158571,PFKFB1,PFKFB1,uc004dty.4,F6PK
5208,ENSG00000123836,PFKFB2,PFKFB2,uc057oym.1,PFK-2/FBPase-2
5209,ENSG00000170525,PFKFB3,PFKFB3,uc001ijd.4,IPFK2
5210,ENSG00000114268,PFKFB4,PFKFB4,uc003ctv.5,PFKFB4
5211,ENSG00000141959,PFKL,PFKL,uc062arm.1,ATP-PFK
5212,ENSG00000205221,VIT,VIT,uc002rpm.4,VIT1
5213,ENSG00000152556,PFKM,PFKM,uc058nfd.2,ATP-PFK
5214,ENSG00000067057,PFKP,PFKP,uc057rgf.1,ATP-PFK
5216,ENSG00000108518,PFN1,PFN1,uc002gaa.6,ALS18
5217,ENSG00000070087,PFN2,PFN2,uc003ext.4,D3S1319E
5218,ENSG00000058091,CDK14,CDK14,uc064ffg.1,PFTAIRE1
5222,ENSG00000256713,PGA5,PGA5,uc001nqz.5,Pg5
5223,ENSG00000171314,PGAM1,PGAM1,uc001knh.5,HEL-S-35
5224,ENSG00000164708,PGAM2,PGAM2,uc003tjs.4,GSD10
5225,ENSG00000096088,PGC,PGC,uc003ora.3,PEPC
5226,ENSG00000142657,PGD,PGD,uc057ccl.1,6PGD
5228,ENSG00000119630,PGF,PGF,uc001xqz.5,D12S1900
5229,ENSG00000164219,PGGT1B,PGGT1B,uc003kqw.6,BGGI
5230,ENSG00000102144,PGK1,PGK1,uc286dgk.1,HEL-S-68p
5232,ENSG00000170950,PGK2,PGK2,uc003ozu.6,HEL-S-272
5236,ENSG00000079739,PGM1,PGM1,uc285gpn.1,CDG1T
5238,ENSG00000013375,PGM3,PGM3,uc316brm.1,AGM1
5239,ENSG00000154330,PGM5,PGM5,uc064toa.1,PGMRP
5241,ENSG00000082175,PGR,PGR,uc001pgh.4,NR3C3
5243,ENSG00000085563,ABCB1,ABCB1,uc064fbb.2,ABC20
5244,ENSG00000005471,ABCB4,ABCB4,uc003uiw.4,ABC21
5245,ENSG00000167085,PHB1,PHB1,uc315yov.1,HEL-215
5250,ENSG00000075415,SLC25A3,SLC25A3,uc001tfp.4,OK/SW-cl.48
5251,ENSG00000102174,PHEX,PHEX,uc004dah.6,HPDR
5252,ENSG00000225553,PHF1,PHF1,,MTF2L2
5253,ENSG00000197724,PHF2,PHF2,uc004aub.5,CENP-35
5255,ENSG00000067177,PHKA1,PHKA1,uc004eax.6,PHKA
5256,ENSG00000044446,PHKA2,PHKA2,uc004cyv.6,GSD9A
5257,ENSG00000102893,PHKB,PHKB,uc059tvx.1,PHKB
5260,ENSG00000164776,PHKG1,PHKG1,uc011kdb.2,PHKG
5261,ENSG00000156873,PHKG2,PHKG2,uc059thg.1,GSD9C
5264,ENSG00000107537,PHYH,PHYH,uc001ime.4,LN1
5265,ENSG00000277377,SERPINA1,SERPINA1,,A1A
5266,ENSG00000124102,PI3,PI3,uc002xng.5,ESI
5267,ENSG00000100665,SERPINA4,SERPINA4,uc001ydk.6,KAL
5268,ENSG00000206075,SERPINB5,SERPINB5,uc002liy.3,PI5
5269,ENSG00000124570,SERPINB6,SERPINB6,uc003muk.4,CAP
5270,ENSG00000135919,SERPINE2,SERPINE2,uc002vnu.4,GDN
5271,ENSG00000166401,SERPINB8,SERPINB8,uc002ljv.4,C18orf53
5272,ENSG00000170542,SERPINB9,SERPINB9,uc003mug.6,CAP-3
5273,ENSG00000242550,SERPINB10,SERPINB10,uc010xev.4,PI-10
5274,ENSG00000163536,SERPINI1,SERPINI1,uc062ptc.1,HNS-S1
5275,ENSG00000197641,SERPINB13,SERPINB13,uc060pvr.1,HSHUR7SEQ
5276,ENSG00000114204,SERPINI2,SERPINI2,uc062psc.1,MEPI
5277,ENSG00000165195,PIGA,PIGA,uc284qzm.1,GPI3
5279,ENSG00000135845,PIGC,PIGC,uc057nif.1,GPI2
5281,ENSG00000151665,PIGF,PIGF,uc002rvd.5,OORS
